name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
rajasthan,2014-03-25,87.9,68.1,77.7,87.2,68.1,77.4,59.7,56.9,0,0,0,,0,0,18.1,13.9,99,1011.8,26.1,2.3,257.3,22.3,9,,2014-03-25T06:25:35,2014-03-25T18:40:26,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,42348099999"
rajasthan,2014-03-26,89.7,68.1,80,87.5,68.1,79.8,59,50.3,0,0,0,,0,0,17.4,10.3,64.4,1011.5,53.9,2.3,223.6,19.3,8,,2014-03-26T06:24:29,2014-03-26T18:40:56,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,42348099999"
rajasthan,2014-03-27,89.7,73.5,79.6,87.9,73.5,79.3,57.6,47.9,0,0,0,,0,0,16.1,12.8,65.9,1012.5,52.6,2.4,224,19.3,9,,2014-03-27T06:23:23,2014-03-27T18:41:25,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,42348099999"
rajasthan,2014-03-28,93.3,73.5,81.1,89.7,73.5,80.1,55.2,43.5,0,0,0,,0,0,26.8,12.8,103.6,1012.1,51.7,2.1,211.1,18.2,8,,2014-03-28T06:22:17,2014-03-28T18:41:55,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VIJP,remote,42348099999"
rajasthan,2014-03-29,91.5,67.9,80.9,88.5,67.9,79.8,54.7,43.4,0,0,0,,0,0,16.1,9.2,45.8,1012.5,47.4,2.3,245.7,21.3,9,,2014-03-29T06:21:11,2014-03-29T18:42:25,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,42348099999"
rajasthan,2014-03-30,87.9,69.2,79.7,84.6,69.2,78.4,49.3,37.3,0,0,0,,0,0,19.7,10.3,14.4,1012.4,39.5,2.4,264.3,22.6,9,,2014-03-30T06:20:05,2014-03-30T18:42:55,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VIJP,remote,42348099999"
rajasthan,2014-03-31,89.7,69.9,80.1,85.9,69.9,78.6,43.9,29.5,0,0,0,,0,0,21.3,9.2,312.6,1010.9,35.2,2.5,289.2,25.1,9,,2014-03-31T06:19:00,2014-03-31T18:43:24,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VIJP,remote,42348099999"
rajasthan,2014-04-01,93.3,66.3,81.4,89.1,66.3,79.7,44.9,30,0,0,0,,0,0,17.7,8.1,122.7,1008.7,35.1,2.2,289.3,24.7,10,,2014-04-01T06:17:54,2014-04-01T18:43:54,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,42348099999"
rajasthan,2014-04-02,95.1,71.7,84.8,90.8,71.7,82.6,43.9,24.9,0,0,0,,0,0,24.6,18.3,272.3,1007.4,38.8,2,293.5,25.4,10,,2014-04-02T06:16:49,2014-04-02T18:44:24,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VIJP,42348099999"
rajasthan,2014-04-03,91.5,71,82.4,87.5,71,80.6,46.3,30.6,0,0,0,,0,0,16.8,10.3,19,1011.9,14.6,2.5,300.2,26,10,,2014-04-03T06:15:44,2014-04-03T18:44:54,0.11,Clear,Clear conditions throughout the day.,clear-day,"VIJP,remote,42348099999"
rajasthan,2014-04-04,96.9,69.9,83.5,92.3,69.9,81.6,46.9,30.9,0,0,0,,0,0,16.6,10.3,322.3,1012.3,12.5,2.5,292.9,25.7,9,,2014-04-04T06:14:39,2014-04-04T18:45:23,0.14,Clear,Clear conditions throughout the day.,clear-day,"VIJP,remote,42348099999"
rajasthan,2014-04-05,98.7,73.4,86.8,94.2,73.4,84.5,48.6,29.6,0,0,0,,0,0,17.2,8.1,120.1,1011.1,12.3,2.2,296.5,25.8,10,,2014-04-05T06:13:35,2014-04-05T18:45:53,0.18,Clear,Clear conditions throughout the day.,clear-day,"VIJP,remote,42348099999"
rajasthan,2014-04-06,96.9,75.3,86.8,92.1,75.3,84.4,45.8,28.5,0,0,0,,0,0,18.6,11.4,270.3,1010,35,2.2,288.1,24.8,10,,2014-04-06T06:12:31,2014-04-06T18:46:23,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VIJP,remote,42348099999"
rajasthan,2014-04-07,95.1,74.4,85.4,92.4,74.4,83.7,50.2,30.8,0,0,0,,0,0,27.5,13.9,316.4,1010.9,31,2.3,276.2,24,9,,2014-04-07T06:11:27,2014-04-07T18:46:53,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VIJP,remote,42348099999"
rajasthan,2014-04-08,89.7,71.6,81.4,85.7,71.6,79.7,45.7,33.6,0,0,0,,0,0,18.1,11.4,345.9,1012.8,0,2.7,311.6,26.9,10,,2014-04-08T06:10:23,2014-04-08T18:47:23,0.27,Clear,Clear conditions throughout the day.,clear-day,"VIJP,remote,42348099999"
rajasthan,2014-04-09,93.3,68.1,82.2,88.7,68.1,80.2,36.3,22.8,0,0,0,,0,0,19,10.3,326.4,1012.5,0,2.5,310.8,26.9,10,,2014-04-09T06:09:20,2014-04-09T18:47:53,0.31,Clear,Clear conditions throughout the day.,clear-day,"VIJP,remote,42348099999"
rajasthan,2014-04-10,95,65.9,83.1,90.1,65.9,80.9,33.2,19.1,0,0,0,,0,0,17,10.3,309.3,1012.8,0.7,2.7,310.7,26.9,10,,2014-04-10T06:08:18,2014-04-10T18:48:23,0.34,Clear,Clear conditions throughout the day.,clear-day,"VIJP,remote,42348099999"
rajasthan,2014-04-11,96.9,70.7,85.3,91.7,70.7,82.6,35,18.8,0,0,0,,0,0,16.3,8.1,104.2,1011.3,0.8,2.1,310.7,26.8,10,,2014-04-11T06:07:16,2014-04-11T18:48:54,0.37,Clear,Clear conditions throughout the day.,clear-day,"VIJP,remote,42348099999"
rajasthan,2014-04-12,98.7,70.6,86.2,93.2,70.6,83.4,34.3,18.2,0,0,0,,0,0,19.7,8.1,199.7,1009.5,25.4,2.2,306.7,26.4,10,,2014-04-12T06:06:14,2014-04-12T18:49:24,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VIJP,remote,42348099999"
rajasthan,2014-04-13,100.5,78.3,87.9,95.5,78.3,84.9,39.7,19.2,0,0,0,,0,0,21.3,16.1,43.8,1009.3,50.4,2,286.6,24.8,10,,2014-04-13T06:05:13,2014-04-13T18:49:55,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VIJP,remote,42348099999"
rajasthan,2014-04-14,95.3,77,85.6,91.5,77,83.5,47.1,27.4,0,0,0,,0,0,29.1,16.1,106.2,1011.8,42.1,1.8,289,24.9,10,,2014-04-14T06:04:12,2014-04-14T18:50:25,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VIJP,remote,42348099999"
rajasthan,2014-04-15,100.5,77,89.1,95.9,77,86.3,44.1,23.2,0,0,0,,0,0,17.4,9.2,69.2,1011.3,39.5,1.9,306,26.4,10,,2014-04-15T06:03:12,2014-04-15T18:50:56,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VIJP,remote,42348099999"
rajasthan,2014-04-16,94,78.9,85,91.6,78.9,83.3,50,30.3,0.028,100,4.17,rain,0,0,22.6,20.8,74.8,1010,53.3,1.8,295.5,25.6,10,,2014-04-16T06:02:12,2014-04-16T18:51:27,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"remote,42348099999"
rajasthan,2014-04-17,93.3,73.4,82.5,91.5,73.4,82.2,58.5,45.6,0.197,100,8.33,rain,0,0,27.1,13,157.5,1007.8,45.4,1.9,274.5,23.7,9,,2014-04-17T06:01:13,2014-04-17T18:51:58,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VIJP,remote,42348099999"
rajasthan,2014-04-18,87.9,71.7,79.6,87.2,71.7,79.2,58.5,50.3,0.039,100,4.17,rain,0,0,24.4,15.6,74.9,1011.2,53.6,2.2,222.5,19.1,7,,2014-04-18T06:00:15,2014-04-18T18:52:29,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VIJP,remote,42348099999"
rajasthan,2014-04-19,87.9,68.1,78.6,85.8,68.1,78.1,59.1,54.3,0.197,100,8.33,rain,0,0,17.9,7.4,264.9,1013,58.9,2.1,301,25.8,10,,2014-04-19T05:59:17,2014-04-19T18:53:00,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"VIJP,remote,42348099999"
rajasthan,2014-04-20,93.3,69.9,82.6,89.4,69.9,81,51.4,38.7,0,0,0,,0,0,14.3,11.4,357.4,1012.5,41.3,2.3,295.6,25.3,10,,2014-04-20T05:58:20,2014-04-20T18:53:32,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VIJP,remote,42348099999"
rajasthan,2014-04-21,95.1,75.2,85.6,90.5,75.2,83.4,46.9,29,0,0,0,,0,0,17.2,6.9,47.6,1012.5,40,2.4,295.4,25.4,9,,2014-04-21T05:57:24,2014-04-21T18:54:03,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VIJP,remote,42348099999"
rajasthan,2014-04-22,96.7,75.2,83.9,92.5,75.2,82.2,48.9,31.9,0.039,100,4.17,rain,0,0,16.3,18.3,42.3,1014.5,52.5,2.4,300.9,25.8,10,,2014-04-22T05:56:28,2014-04-22T18:54:35,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VIJP,42348099999"
rajasthan,2014-04-23,93.3,69.9,83.1,89.9,69.9,81.5,52.3,38,0,0,0,,0,0,17.9,10.3,285.6,1012.5,31.1,2.4,310.8,26.8,10,,2014-04-23T05:55:33,2014-04-23T18:55:07,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VIJP,remote,42348099999"
rajasthan,2014-04-24,98.7,75.3,88.6,94.4,75.3,86.2,48.8,27.4,0,0,0,,0,0,20.4,12.8,295.2,1009.7,28.8,2.4,314.9,27.3,10,,2014-04-24T05:54:39,2014-04-24T18:55:39,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,42348099999
rajasthan,2014-04-25,104.1,77.1,90.5,100.8,77.1,87.9,48.5,26.3,0,0,0,,0,0,20.4,9.8,290.9,1009,32.7,2.1,291.5,25.3,9,,2014-04-25T05:53:46,2014-04-25T18:56:11,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VIJP,remote,42348099999"
rajasthan,2014-04-26,102.2,82.5,92.4,97.6,81.3,89.4,48.1,23.1,0,0,0,,0,0,19,10.3,14.7,1008.6,35.3,2.9,281.1,24.3,9,,2014-04-26T05:52:53,2014-04-26T18:56:43,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VIJP,remote,42348099999"
rajasthan,2014-04-27,101.3,78.9,92.1,95.8,78.9,88.6,42.7,21.3,0,0,0,,0,0,21.5,11.4,344.4,1010.3,17.5,2.7,327.1,28.1,10,,2014-04-27T05:52:01,2014-04-27T18:57:16,0.93,Clear,Clear conditions throughout the day.,clear-day,"VIJP,remote,42348099999"
rajasthan,2014-04-28,102.3,80.7,93.3,97.2,79.3,89.1,37.1,15.4,0,0,0,,0,0,19.5,12.8,322.1,1009.9,0,2.8,326.1,28,10,,2014-04-28T05:51:11,2014-04-28T18:57:48,0.96,Clear,Clear conditions throughout the day.,clear-day,"VIJP,remote,42348099999"
rajasthan,2014-04-29,107.7,77.9,94,100.8,77.9,90,38.7,17.5,0,0,0,,0,0,19.9,11.4,284.3,1007.6,7.5,2.9,324.6,28,10,,2014-04-29T05:50:21,2014-04-29T18:58:21,0,Clear,Clear conditions throughout the day.,clear-day,"VIJP,remote,42348099999"
rajasthan,2014-04-30,107.7,75.3,95.7,100.5,75.3,91,35.4,14.4,0,0,0,,0,0,16.8,9.2,310.4,1007.2,31.9,2.7,306.7,26.5,9,,2014-04-30T05:49:32,2014-04-30T18:58:54,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VIJP,remote,42348099999"
rajasthan,2014-05-01,105.9,81.1,95.4,100.1,79.6,91.2,40.9,16,0,0,0,,0,0,25.3,20.8,291.7,1006.2,43.5,2.8,293,25.4,10,,2014-05-01T05:48:43,2014-05-01T18:59:27,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VIJP,remote,42348099999"
rajasthan,2014-05-02,105.9,87,94.9,100.4,84.2,91,44.1,18.9,0,0,0,,0,0,22.1,13.9,293.8,1005,31.2,2.6,311.6,27,10,,2014-05-02T05:47:56,2014-05-02T19:00:00,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VIJP,remote,42348099999"
rajasthan,2014-05-03,102.3,80.7,92.3,99.4,79.8,89.4,48,23.1,0,0,0,,0,0,21.7,15,129.2,1005.7,25.4,2.1,308,26.7,10,,2014-05-03T05:47:10,2014-05-03T19:00:33,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VIJP,remote,42348099999"
rajasthan,2014-05-04,102.3,82.3,91.2,97.6,81.2,88.1,48.1,23.8,0,0,0,,0,0,17.9,24.2,264.6,1005.6,42.8,2.2,309.9,26.7,10,,2014-05-04T05:46:25,2014-05-04T19:01:06,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VIJP,remote,42348099999"
rajasthan,2014-05-05,96.9,78.8,88.3,94.7,78.8,86.9,55.4,34.3,0.02,100,4.17,rain,0,0,17.2,11.4,281.3,1007.5,51.6,2.3,289.6,24.9,10,,2014-05-05T05:45:40,2014-05-05T19:01:40,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"VIJP,42348099999"
rajasthan,2014-05-06,100.5,78.3,90.2,97.2,78.3,89.1,56.7,33.9,0,0,0,,0,0,17.9,10.3,19.8,1008.5,35.4,2.4,304.2,26.2,10,,2014-05-06T05:44:57,2014-05-06T19:02:13,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VIJP,remote,42348099999"
rajasthan,2014-05-07,102.3,82.5,92.1,99,82.6,90.7,55.8,31.6,0,0,0,,0,0,17.9,10.3,295.2,1007.8,39.5,2.1,305.8,26.4,10,,2014-05-07T05:44:15,2014-05-07T19:02:47,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VIJP,remote,42348099999"
rajasthan,2014-05-08,103.9,81.5,92.8,99.1,81.3,90.3,50.6,26.2,0.012,100,8.33,rain,0,0,18.3,12.8,319.5,1005.7,32.1,1.8,284.6,24.6,9,,2014-05-08T05:43:34,2014-05-08T19:03:20,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VIJP,remote,42348099999"
rajasthan,2014-05-09,102.3,78.8,91.1,96.6,78.8,87.8,42.7,21.9,0,0,0,,0,0,23,13.9,259.7,1003.9,12.5,2.1,330.8,28.6,10,,2014-05-09T05:42:54,2014-05-09T19:03:54,0.32,Clear,Clear conditions throughout the day.,clear-day,"VIJP,remote,42348099999"
rajasthan,2014-05-10,100.5,82.5,92.3,96.1,80.7,88.6,42.4,18.6,0.008,100,4.17,rain,0,0,20.1,12.8,253.2,1002.9,30.8,1.8,304.9,26.2,10,,2014-05-10T05:42:15,2014-05-10T19:04:28,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VIJP,42348099999"
rajasthan,2014-05-11,96.2,80.1,87.3,95.6,80.7,86.4,56.1,35.8,0.079,100,4.17,rain,0,0,21.3,19.7,290.3,1006.9,45.1,2.1,268.5,23.2,9,,2014-05-11T05:41:37,2014-05-11T19:05:01,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VIJP,remote,42348099999"
rajasthan,2014-05-12,96.2,77.1,85.8,95.4,77.1,84.9,56.7,38.9,0.098,100,8.33,rain,0,0,26.6,18.3,264.9,1007.1,42.1,2,293.5,25.1,10,,2014-05-12T05:41:00,2014-05-12T19:05:35,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VIJP,remote,42348099999"
rajasthan,2014-05-13,95.1,71.6,84.2,94,71.6,83.4,56.2,40.5,0,0,0,,0,0,19.7,14.4,262.4,1008.5,38,2.2,312.3,27,10,,2014-05-13T05:40:25,2014-05-13T19:06:09,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VIJP,remote,42348099999"
rajasthan,2014-05-14,93.3,69.9,82.4,90,69.9,81.3,56.5,44.8,0.394,100,4.17,rain,0,0,21,15,287.6,1009.3,48.4,2.1,309.5,26.8,10,,2014-05-14T05:39:50,2014-05-14T19:06:42,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VIJP,remote,42348099999"
rajasthan,2014-05-15,93.3,77.1,84.8,94.3,77.1,84.9,59.5,44.1,0.055,100,8.33,rain,0,0,24.4,10.3,294.8,1007.7,47.4,2.5,289.8,25,9,,2014-05-15T05:39:17,2014-05-15T19:07:16,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"VIJP,remote,42348099999"
rajasthan,2014-05-16,96.9,78.3,87.9,95.3,78.3,87,58.5,39.5,0,0,0,,0,0,15.7,9.2,297.3,1006.8,30.5,2.3,301,26.1,9,,2014-05-16T05:38:45,2014-05-16T19:07:49,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VIJP,remote,42348099999"
rajasthan,2014-05-17,98.7,77.4,88.8,98.7,77.4,88.7,59.8,39.3,0,0,0,,0,0,16.8,12.8,322.4,1009.3,39.5,2,307.6,26.5,10,,2014-05-17T05:38:14,2014-05-17T19:08:23,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VIJP,remote,42348099999"
rajasthan,2014-05-18,100.5,82.5,91.2,98,83,89.9,55.9,32.5,0,0,0,,0,0,19.9,12.8,305.8,1010,25.7,2.2,277.6,24,8,,2014-05-18T05:37:45,2014-05-18T19:08:56,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,42348099999"
rajasthan,2014-05-19,102.3,77.8,92.4,97.6,77.8,89.2,46.6,23.1,0,0,0,,0,0,19.5,10.3,318.7,1009.7,15.9,2.4,320.6,27.8,10,,2014-05-19T05:37:16,2014-05-19T19:09:29,0.66,Clear,Clear conditions throughout the day.,clear-day,"VIJP,remote,42348099999"
rajasthan,2014-05-20,102.3,82.4,93.3,97.6,81.1,89.9,45.2,20.9,0,0,0,,0,0,18.8,11.4,304.6,1008.2,8.8,2.3,325.3,28,10,,2014-05-20T05:36:49,2014-05-20T19:10:02,0.7,Clear,Clear conditions throughout the day.,clear-day,"VIJP,remote,42348099999"
rajasthan,2014-05-21,102.3,82.3,93.8,97.9,81.5,90.8,48.7,22.8,0,0,0,,0,0,25.9,13.9,314.2,1006.8,13.9,2.5,319.4,27.6,10,,2014-05-21T05:36:23,2014-05-21T19:10:35,0.75,Clear,Clear conditions throughout the day.,clear-day,"VIJP,remote,42348099999"
rajasthan,2014-05-22,105.9,80.7,94.9,100.6,80.1,91.3,45,20.2,0,0,0,,0,0,27.7,18.3,279.7,1004.2,18.8,2.5,326.3,28.2,10,,2014-05-22T05:35:59,2014-05-22T19:11:08,0.77,Clear,Clear conditions throughout the day.,clear-day,"VIJP,42348099999"
rajasthan,2014-05-23,107.7,89.5,98.6,103,86.2,95,46.4,18.3,0,0,0,,0,0,29.1,16.1,272.8,1002.8,30.2,2.3,295.8,25.5,9,,2014-05-23T05:35:35,2014-05-23T19:11:40,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VIJP,42348099999"
rajasthan,2014-05-24,103.7,78.9,90.1,102.6,78.9,88.4,54.9,31.8,0.079,100,4.17,rain,0,0,18.3,18.3,163,1006.6,58.4,1.9,276.8,23.9,9,,2014-05-24T05:35:13,2014-05-24T19:12:12,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VIJP,remote,42348099999"
rajasthan,2014-05-25,102.3,77.1,89.6,99,77.1,88.5,56.3,36.6,0,0,0,,0,0,18.8,10.3,146.2,1007.4,42,2.2,257.8,22.2,8,,2014-05-25T05:34:52,2014-05-25T19:12:44,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,42348099999"
rajasthan,2014-05-26,102.3,80.7,91.6,100.5,81.2,90.5,56.6,32,0,0,0,,0,0,14.8,21.9,89.3,1008.7,33,2.3,310,26.7,9,,2014-05-26T05:34:33,2014-05-26T19:13:16,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VIJP,remote,42348099999"
rajasthan,2014-05-27,104.1,84.3,94.1,101.8,84,92.7,55.7,29.3,0,0,0,,0,0,15.2,9.2,83.1,1007.9,33.8,2.5,313.8,27.1,9,,2014-05-27T05:34:15,2014-05-27T19:13:47,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,42348099999"
rajasthan,2014-05-28,109.5,84.2,97,103.8,82.9,93.8,48.5,21.8,0,0,0,,0,0,18.6,12.8,283.7,1005.3,28.9,2.3,316.1,27.3,9,,2014-05-28T05:33:58,2014-05-28T19:14:18,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VIJP,42348099999"
rajasthan,2014-05-29,111.3,83.2,99,111.3,83.1,95.4,45.9,18.8,0,0,0,,0,0,29.1,16.1,294.2,1003.7,20.5,2.5,325.2,28,10,,2014-05-29T05:33:42,2014-05-29T19:14:48,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VIJP,remote,42348099999"
rajasthan,2014-05-30,109.5,89.7,99.7,105,87.1,97,50.7,20.9,0,0,0,,0,0,25.3,16.1,279,1002.8,7.1,2.5,318.9,27.5,10,,2014-05-30T05:33:28,2014-05-30T19:15:18,0.05,Clear,Clear conditions throughout the day.,clear-day,"VIJP,remote,42348099999"
rajasthan,2014-05-31,107.7,86.1,95.5,111.2,85.1,96.8,61.9,33.6,0.004,100,4.17,rain,0,0,25.1,21.9,240.4,1002.8,18.1,2,295.3,25.4,9,,2014-05-31T05:33:15,2014-05-31T19:15:48,0.08,Rain,Clear conditions throughout the day with afternoon rain.,rain,"VIJP,remote,42348099999"
rajasthan,2014-06-01,105.9,78.9,92.7,105.9,78.9,92.6,59.4,35,0.039,100,4.17,rain,0,0,21.3,15.2,28.2,1005.4,33.4,2.2,309.9,26.8,10,,2014-06-01T05:33:03,2014-06-01T19:16:17,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VIJP,remote,42348099999"
rajasthan,2014-06-02,105.9,80.7,92.9,102.6,82.9,93.2,60.1,38.1,0,0,0,,0,0,21,9.2,315.1,1006.8,17,2.3,309.3,26.7,10,,2014-06-02T05:32:52,2014-06-02T19:16:45,0.15,Clear,Clear conditions throughout the day.,clear-day,"VIJP,remote,42348099999"
rajasthan,2014-06-03,107.7,86.1,97.5,104.4,86.9,95.8,54.3,26.3,0,0,0,,0,0,21.5,10.3,322.9,1004.4,17.7,2.5,309.9,26.6,10,,2014-06-03T05:32:43,2014-06-03T19:17:14,0.18,Clear,Clear conditions throughout the day.,clear-day,"remote,42348099999"
rajasthan,2014-06-04,111.3,84.3,99.5,111.3,84.5,97.8,52.3,23.5,0,0,0,,0,0,21.5,9.2,304.5,1002.3,31.8,2.7,317.3,27.3,10,,2014-06-04T05:32:35,2014-06-04T19:17:41,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VIJP,remote,42348099999"
rajasthan,2014-06-05,113.1,88.8,102,113.1,89,100.4,50.3,19.5,0,0,0,,0,0,25.9,17.2,301,1000.8,35.3,2.5,305.9,26.6,9,,2014-06-05T05:32:29,2014-06-05T19:18:08,0.24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,42348099999"
rajasthan,2014-06-06,113.1,89.7,101.4,113.1,88.2,100.1,54.2,21.7,0,0,0,,0,0,26.4,13.9,296,999.7,39.5,2.4,285.9,24.8,9,,2014-06-06T05:32:23,2014-06-06T19:18:34,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VIJP,remote,42348099999"
rajasthan,2014-06-07,113.1,89.7,102.4,113.1,86.3,100.1,47,16.8,0,0,0,,0,0,23.3,12.8,307.3,998.9,18,2.4,307.6,26.6,9,,2014-06-07T05:32:19,2014-06-07T19:19:00,0.31,Clear,Clear conditions throughout the day.,clear-day,"remote,42348099999"
rajasthan,2014-06-08,113.1,93.3,102.2,113.1,89.4,100.8,49.8,18.5,0,0,0,,0,0,29.1,15,303.6,997.9,26.3,2.8,289.9,25,9,,2014-06-08T05:32:16,2014-06-08T19:19:25,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,42348099999"
rajasthan,2014-06-09,111.3,91.5,101.2,111.3,90.8,100.6,56.3,23.8,0,0,0,,0,0,27.5,16.1,298.7,998,36.1,2.1,281.7,24.4,9,,2014-06-09T05:32:15,2014-06-09T19:19:49,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,42348099999"
rajasthan,2014-06-10,111.3,90.6,100.8,111.3,91.2,98.9,52.6,22.1,0,0,0,,0,0,30.6,16.1,299,999.7,16.1,2.2,310,26.8,10,,2014-06-10T05:32:14,2014-06-10T19:20:13,0.41,Clear,Clear conditions throughout the day.,clear-day,"remote,42348099999"
rajasthan,2014-06-11,107.7,89.7,97.8,107.3,87.5,97.2,57,26.8,0,0,0,,0,0,29.8,12.8,287.4,1000.6,16.8,2.4,313.7,27,10,,2014-06-11T05:32:15,2014-06-11T19:20:35,0.44,Clear,Clear conditions throughout the day.,clear-day,"remote,42348099999"
rajasthan,2014-06-12,105.9,82.5,92.7,107,84.8,94.6,63.6,40.9,0,0,0,,0,0,29.5,19.7,253.1,1001.8,37.8,2.2,301.3,26,9,,2014-06-12T05:32:17,2014-06-12T19:20:57,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,42348099999"
rajasthan,2014-06-13,102.3,80.7,90.1,102.8,82.4,91.8,63.6,43.2,0.008,100,4.17,rain,0,0,35.6,18.3,274.7,1001.4,31.7,2.2,288.4,25.1,9,,2014-06-13T05:32:20,2014-06-13T19:21:18,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VIJP,remote,42348099999"
rajasthan,2014-06-14,102.3,86.1,94.1,104.8,90.2,97.3,65.8,40.3,0,0,0,,0,0,33.1,21.9,274.6,1000.7,32.9,2.3,261.4,22.5,9,,2014-06-14T05:32:25,2014-06-14T19:21:38,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,42348099999"
rajasthan,2014-06-15,104.1,87.9,96,106.1,90.5,99.8,65.9,38.5,0,0,0,,0,0,27.5,16.1,278,1001.1,39.3,2.7,265.9,23,9,,2014-06-15T05:32:30,2014-06-15T19:21:58,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,42348099999"
rajasthan,2014-06-16,105.9,90.9,98.1,108.2,94.5,101.5,64.9,34.8,0,0,0,,0,0,25.7,15,274.8,1000.4,48.5,2.3,294.4,25.2,9,,2014-06-16T05:32:37,2014-06-16T19:22:16,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"remote,42348099999"
