datetime,tempmax,temp,humidity,windspeed,winddir,precip,dew,cloudcover,solarradiation,calculated_RH,month,year
2018-01-04,22.0,14.44,47.6,11.104446000000001,160.8,0.0,2.22,0.0,182.7,43.652443534260414,1,2018
2018-01-05,22.0,14.89,50.3,12.07005,125.4,0.0,3.94,0.0,180.5,47.888043131489354,1,2018
2018-01-06,23.0,15.17,57.3,11.104446000000001,219.8,0.0,5.61,2.3,180.6,52.84392018049985,1,2018
2018-01-07,22.0,15.72,40.9,10.299776000000001,316.0,0.0,0.83,2.0,185.4,36.39439618081054,1,2018
2018-01-08,22.0,14.89,39.2,9.334171999999999,257.7,0.0,-0.22,0.0,188.1,35.57811643052403,1,2018
2018-01-09,23.0,14.83,44.8,8.368568,21.1,0.0,1.72,0.0,187.9,41.07581666204581,1,2018
2018-01-10,23.33,15.67,39.6,11.104446000000001,304.8,0.0,0.06,0.0,188.5,34.53517623024092,1,2018
2018-01-11,24.0,16.39,36.6,11.104446000000001,317.7,0.0,-0.56,0.0,187.3,31.531019014044514,1,2018
2018-01-12,24.0,17.11,36.5,11.104446000000001,323.9,0.0,0.89,1.3,185.2,33.45779293057071,1,2018
2018-01-13,26.0,18.44,38.4,14.805927999999998,315.5,0.0,2.94,0.9,185.3,35.61915466302145,1,2018
2018-01-14,26.0,17.83,41.7,13.035654,321.4,0.0,3.28,0.0,189.6,37.91047748939682,1,2018
2018-01-15,26.0,17.22,35.8,11.104446000000001,323.4,0.0,-0.56,0.0,195.7,29.913642327153685,1,2018
2018-01-16,26.0,16.44,31.9,7.885766,149.9,0.0,-2.17,0.0,200.2,27.93026151643077,1,2018
2018-01-17,26.0,18.67,33.0,14.805927999999998,110.1,0.0,1.56,7.6,189.1,31.82451988115844,1,2018
2018-01-18,27.0,19.83,42.1,11.104446000000001,157.2,0.0,6.0,0.0,189.2,40.456687975414255,1,2018
2018-01-19,26.33,19.5,45.9,13.035654,328.9,0.0,6.28,0.0,192.1,42.09931580152374,1,2018
2018-01-20,24.0,17.94,43.9,14.805927999999998,323.9,0.0,2.78,0.0,201.3,36.34056113703116,1,2018
2018-01-21,24.56,16.78,38.8,11.104446000000001,102.5,0.0,1.72,0.0,199.8,36.26118134695554,1,2018
2018-01-22,25.0,18.33,46.7,14.805927999999998,109.6,0.0,6.22,2.3,193.6,45.1022691479032,1,2018
2018-01-23,24.0,18.67,43.6,25.910374,273.8,0.091,5.11,45.6,163.7,40.88526816774949,1,2018
2018-01-24,21.0,15.78,55.6,12.07005,318.4,0.0,6.22,5.0,200.6,53.00589698072441,1,2018
2018-01-25,23.0,14.89,61.7,9.334171999999999,271.6,0.0,5.72,0.0,201.3,54.215643944659156,1,2018
2018-01-26,24.06,16.44,46.8,16.576202000000002,270.9,0.0,2.61,0.0,202.3,39.47856671544614,1,2018
2018-01-27,25.0,17.17,49.9,13.035654,120.3,0.0,4.44,0.0,203.3,42.87929213451109,1,2018
2018-01-28,25.0,17.33,50.1,9.334171999999999,134.3,0.0,5.17,12.7,204.9,44.66450428297144,1,2018
2018-01-29,26.61,19.17,40.2,13.035654,86.1,0.0,4.06,4.6,204.3,36.826117436582585,1,2018
2018-01-30,29.0,20.06,39.0,16.576202000000002,315.0,0.0,3.39,13.5,205.0,33.241973417421534,1,2018
2018-01-31,29.0,21.89,30.2,15.610598,318.6,0.0,2.89,12.5,205.6,28.674575593989594,1,2018
2018-02-01,29.5,21.39,34.1,16.576202000000002,277.3,0.0,3.5,0.0,206.5,30.866755575994254,2,2018
2018-02-02,28.0,21.17,37.6,16.576202000000002,307.2,0.0,5.0,0.0,207.2,34.752131499803475,2,2018
2018-02-03,25.0,20.11,33.8,16.576202000000002,29.8,0.0,2.28,0.3,209.8,30.632728175896197,2,2018
2018-02-04,25.0,18.11,31.6,14.805927999999998,69.5,0.0,-0.67,1.2,218.1,28.05607614520583,2,2018
2018-02-05,24.0,17.72,32.2,13.035654,94.2,0.0,0.17,54.4,174.2,30.56266750350442,2,2018
2018-02-06,23.06,19.06,25.9,13.035654,79.3,0.0,-1.72,84.1,151.5,24.479907697169377,2,2018
2018-02-07,24.0,17.83,29.0,11.104446000000001,350.9,0.0,-2.22,38.2,215.9,25.4841501322218,2,2018
2018-02-08,24.28,17.83,30.6,13.035654,95.4,0.0,-0.33,24.7,185.7,29.270173690848488,2,2018
2018-02-09,25.0,17.94,31.9,9.334171999999999,153.0,0.0,-0.56,15.5,222.7,28.585724247858472,2,2018
2018-02-10,26.0,18.67,33.8,18.346476,91.5,0.0,1.5,23.4,210.0,31.688067564321425,2,2018
2018-02-11,23.0,18.83,41.2,29.450922000000002,102.3,0.0,4.89,59.1,160.2,39.863132019481924,2,2018
2018-02-12,25.0,19.11,52.8,18.346476,93.3,0.0,7.56,37.7,219.7,47.09001639838919,2,2018
2018-02-13,25.0,18.89,58.9,16.576202000000002,49.6,0.0,8.39,32.9,191.8,50.512075557673676,2,2018
2018-02-14,24.0,18.67,36.1,13.035654,343.2,0.0,2.78,9.5,223.6,34.71430049818149,2,2018
2018-02-15,26.06,19.61,42.5,14.805927999999998,325.4,0.0,5.61,11.6,223.2,39.92102126648727,2,2018
2018-02-16,28.0,21.06,40.0,13.035654,327.5,0.0,5.72,11.4,225.9,36.7808886329429,2,2018
2018-02-17,30.0,22.72,33.5,18.346476,299.2,0.0,4.44,3.6,229.0,30.40492275353094,2,2018
2018-02-18,28.0,21.5,36.7,11.104446000000001,142.3,0.0,4.67,18.4,226.6,33.28176102552701,2,2018
2018-02-19,29.0,21.78,36.8,13.035654,115.2,0.0,5.56,21.9,224.2,34.80627049416119,2,2018
2018-02-20,31.0,23.11,30.6,11.104446000000001,226.7,0.0,3.89,12.3,233.2,28.572167739640502,2,2018
2018-02-21,32.83,24.33,37.1,14.805927999999998,265.9,0.0,7.44,25.8,218.0,33.94882364583106,2,2018
2018-02-22,32.17,24.39,36.6,11.104446000000001,279.3,0.0,7.56,33.2,228.3,34.105163293044235,2,2018
2018-02-23,33.0,25.28,36.4,11.104446000000001,292.9,0.0,7.33,41.1,222.5,31.836611810274484,2,2018
2018-02-24,32.0,25.56,35.8,13.035654,272.5,0.0,7.94,47.9,207.6,32.6406316136981,2,2018
2018-02-25,30.06,25.72,30.8,16.576202000000002,3.5,0.0,6.17,13.3,239.2,28.641117728289757,2,2018
2018-02-26,30.0,24.0,35.8,16.576202000000002,316.6,0.0,6.72,7.1,245.4,32.961924026285544,2,2018
2018-02-27,31.17,25.44,36.4,13.035654,348.3,0.0,8.67,22.5,235.7,34.542284365385996,2,2018
2018-02-28,31.33,25.5,41.5,13.035654,124.3,0.0,10.67,41.1,214.1,39.36085942046482,2,2018
2018-03-01,34.0,26.61,39.7,13.035654,99.2,0.0,10.56,61.6,218.9,36.59038671625569,3,2018
2018-03-02,33.0,26.56,31.1,14.805927999999998,315.4,0.0,6.89,8.5,250.5,28.6370428498798,3,2018
2018-03-03,34.0,26.5,28.9,22.369826,269.3,0.0,4.72,29.8,230.1,24.732677872729674,3,2018
2018-03-04,31.44,24.72,34.4,27.680647999999998,310.7,0.0,7.39,43.1,214.3,33.05274088546908,3,2018
2018-03-05,29.06,23.33,39.9,13.840323999999999,4.6,0.0,7.11,31.7,251.3,35.24910281172698,3,2018
2018-03-06,29.0,23.22,30.3,13.035654,328.3,0.0,3.72,22.2,260.9,28.045630411028398,3,2018
2018-03-07,31.0,24.11,28.7,13.035654,359.2,0.0,2.06,3.7,264.1,23.633526504131584,3,2018
2018-03-08,32.0,25.28,24.2,13.035654,115.6,0.0,1.67,0.0,262.7,21.432227598895853,3,2018
2018-03-09,32.44,26.44,24.6,13.035654,131.3,0.004,3.72,40.4,228.2,23.140834952623464,3,2018
2018-03-10,33.0,27.44,24.0,14.805927999999998,86.5,0.0,4.22,27.2,253.3,22.599630367553317,3,2018
2018-03-11,33.0,26.83,25.3,12.552852,113.5,0.0,3.67,8.9,265.5,22.53588873434966,3,2018
2018-03-12,34.0,27.28,23.8,13.035654,159.6,0.0,3.44,0.0,268.0,21.595477292297918,3,2018
2018-03-13,36.0,27.67,22.6,14.966862,279.2,0.0,1.94,0.0,273.5,18.97730834452,3,2018
2018-03-14,32.06,27.0,20.1,18.346476,261.5,0.0,1.72,14.5,268.7,19.429398014654588,3,2018
2018-03-15,32.06,26.94,26.2,18.346476,305.1,0.0,4.67,15.7,252.9,24.016359650048717,3,2018
2018-03-16,32.0,25.94,27.2,13.035654,40.2,0.0,4.5,41.4,252.3,25.174868211493695,3,2018
2018-03-17,32.0,26.28,24.7,20.599552000000003,8.9,0.0,2.06,7.3,279.2,20.769221881778765,3,2018
2018-03-18,33.0,26.72,22.1,13.035654,106.9,0.0,1.89,7.0,279.0,19.993341805277872,3,2018
2018-03-19,32.0,26.28,24.7,16.576202000000002,99.7,0.0,3.83,54.6,209.5,23.54179160915677,3,2018
2018-03-20,34.0,27.78,28.7,15.610598,241.4,0.0,7.22,47.7,239.7,27.26831585797218,3,2018
2018-03-21,31.78,27.28,20.6,25.910374,274.3,0.0,2.28,21.3,278.1,19.891786703954164,3,2018
2018-03-22,30.06,26.0,34.0,16.576202000000002,327.5,0.0,7.83,10.0,275.1,31.56321981518034,3,2018
2018-03-23,31.0,25.22,35.2,16.576202000000002,332.5,0.0,7.5,0.0,285.1,32.32356889819456,3,2018
2018-03-24,33.0,26.5,26.9,14.805927999999998,354.5,0.0,4.17,0.0,287.7,23.799385827764414,3,2018
2018-03-25,34.0,27.5,26.3,24.1401,325.3,0.0,4.56,1.2,288.8,23.062560184711913,3,2018
2018-03-26,36.06,27.83,20.9,13.035654,316.2,0.0,0.78,0.4,298.2,17.300032586602043,3,2018
2018-03-27,38.0,29.5,15.6,16.576202000000002,290.0,0.0,-3.89,0.7,298.8,11.142152893705187,3,2018
2018-03-28,39.0,31.06,11.4,14.805927999999998,312.9,0.0,-4.11,1.7,298.5,10.022077979491925,3,2018
2018-03-29,38.0,31.39,14.5,16.576202000000002,312.4,0.0,-1.83,7.0,298.5,11.651809343475707,3,2018
2018-03-30,38.0,31.56,16.3,25.910374,307.7,0.0,-0.94,23.0,301.5,12.318253924545802,3,2018
2018-03-31,38.06,30.61,15.8,18.346476,90.4,0.0,-0.56,0.2,300.7,13.369350259861928,3,2018
2018-04-01,37.0,29.89,26.7,16.576202000000002,96.0,0.0,6.33,0.0,300.2,22.699800858901988,4,2018
2018-04-02,38.0,31.39,25.0,17.541806,104.5,0.0,7.56,5.8,293.0,22.666359345849155,4,2018
2018-04-03,39.0,32.06,19.4,13.035654,19.5,0.0,3.33,33.6,276.8,16.271035518118605,4,2018
2018-04-04,39.06,33.28,12.5,14.805927999999998,305.6,0.0,-0.28,21.4,295.8,11.729244365217548,4,2018
2018-04-05,39.0,33.28,18.1,16.576202000000002,13.5,0.0,4.33,24.3,291.9,16.296078435776234,4,2018
2018-04-06,38.0,30.94,28.5,20.92142,79.8,0.118,9.61,45.3,257.4,26.71469593622605,4,2018
2018-04-07,36.0,29.33,35.2,13.035654,220.3,0.0,11.06,41.0,274.9,32.27785521790163,4,2018
2018-04-08,37.0,31.06,36.3,14.805927999999998,98.5,0.0,13.28,35.8,282.3,33.822480659298684,4,2018
2018-04-09,35.17,30.72,35.2,25.910374,100.3,0.0,13.28,51.6,270.5,34.48535879009359,4,2018
2018-04-10,36.0,30.11,33.8,18.346476,109.8,0.0,11.67,50.9,258.0,32.131734262395916,4,2018
2018-04-11,36.89,28.89,39.7,75.960848,119.3,0.039,12.72,42.4,271.6,36.93811664459366,4,2018
2018-04-12,34.0,27.0,48.0,23.33543,90.0,0.0,13.72,27.3,282.1,44.02356908613319,4,2018
2018-04-13,35.0,29.89,26.7,13.035654,74.4,0.0,5.78,29.2,306.6,21.854048640971648,4,2018
2018-04-14,38.0,31.67,17.0,13.035654,102.4,0.0,2.56,37.3,295.4,15.752226451729587,4,2018
2018-04-15,39.06,32.67,18.2,29.450922000000002,127.9,0.0,4.61,38.8,279.4,17.19814005651704,4,2018
2018-04-16,39.0,33.61,20.1,16.576202000000002,285.5,0.0,6.83,47.8,282.0,19.02374122521421,4,2018
2018-04-17,39.0,33.61,16.6,16.576202000000002,309.3,0.0,4.0,33.9,291.9,15.631703150404563,4,2018
2018-04-18,38.06,33.39,16.1,18.346476,341.4,0.0,3.5,0.0,313.5,15.27867535971222,4,2018
2018-04-19,39.17,32.94,16.3,22.369826,291.2,0.0,3.0,5.8,306.7,15.126019292205514,4,2018
2018-04-20,38.0,32.44,17.2,29.450922000000002,268.1,0.0,3.78,24.7,314.0,16.43818838949208,4,2018
2018-04-21,35.0,30.17,11.7,14.805927999999998,328.2,0.0,-3.39,0.0,328.9,11.129087315713921,4,2018
2018-04-22,35.0,30.22,15.4,14.805927999999998,352.5,0.0,-0.28,0.0,328.5,13.95281563784767,4,2018
2018-04-23,36.06,30.67,15.1,18.346476,326.8,0.0,0.33,0.0,328.9,14.212709106754462,4,2018
2018-04-24,39.0,32.06,14.6,18.346476,299.0,0.0,-0.22,0.0,326.9,12.618877836047393,4,2018
2018-04-25,40.0,33.89,10.6,18.346476,287.6,0.0,-2.06,0.0,328.6,9.95028094579018,4,2018
2018-04-26,41.0,34.72,13.7,21.404222,296.7,0.0,1.89,2.3,322.5,12.654948566974737,4,2018
2018-04-27,43.0,35.83,15.0,27.680647999999998,295.1,0.0,4.22,20.2,311.4,14.03378420519352,4,2018
2018-04-28,42.78,36.72,18.3,22.369826,289.5,0.0,7.11,34.9,288.7,16.32583565774583,4,2018
2018-04-29,43.0,36.33,20.7,20.599552000000003,300.8,0.0,8.39,31.1,303.7,18.19779304740699,4,2018
2018-04-30,43.28,34.94,26.7,22.369826,306.1,0.0,11.39,29.7,310.6,24.019202726572182,4,2018
2018-05-01,42.0,35.0,24.7,27.680647999999998,170.9,0.0,10.94,20.1,304.1,23.235897546508674,5,2018
2018-05-02,43.0,34.44,32.3,30.738394000000003,47.6,0.0,13.39,26.0,301.4,28.160812346665388,5,2018
2018-05-03,40.17,32.67,34.2,27.680647999999998,119.9,0.02,13.72,33.0,296.6,31.769480552810414,5,2018
2018-05-04,40.0,33.17,38.4,164.95735,90.1,0.0,16.22,28.8,296.9,36.27957464938046,5,2018
2018-05-05,42.0,35.56,28.9,18.346476,40.3,0.0,12.11,24.1,297.9,24.33874936007013,5,2018
2018-05-06,41.78,36.11,20.0,20.599552000000003,314.7,0.0,7.89,35.4,294.2,17.80424500254944,5,2018
2018-05-07,40.0,34.17,20.7,16.576202000000002,278.7,0.0,6.78,0.0,327.7,18.374750031367604,5,2018
2018-05-08,37.0,31.11,29.3,37.01482,321.9,0.004,10.5,22.4,283.7,28.0793503411372,5,2018
2018-05-09,38.61,32.56,26.9,24.1401,357.7,0.0,10.22,22.0,298.7,25.384754598297537,5,2018
2018-05-10,41.0,34.0,24.5,14.805927999999998,293.1,0.0,9.67,28.7,306.1,22.56837025064283,5,2018
2018-05-11,43.0,36.5,21.3,18.346476,285.6,0.0,9.39,19.0,314.7,19.287691474415634,5,2018
2018-05-12,43.06,37.5,14.9,24.94477,304.0,0.0,5.56,25.2,316.6,14.06107269028347,5,2018
2018-05-13,41.0,36.33,18.0,18.346476,297.2,0.0,8.0,18.5,315.1,17.722462702564247,5,2018
2018-05-14,41.0,33.72,26.3,59.867448,301.9,0.0,10.44,22.5,310.6,24.135489830505445,5,2018
2018-05-15,40.0,33.78,30.3,24.1401,111.4,0.079,13.28,43.0,318.1,29.00791742037876,5,2018
2018-05-16,41.0,34.56,28.3,37.01482,31.9,0.004,12.56,47.9,308.8,26.496527507560476,5,2018
2018-05-17,41.06,35.33,22.7,20.599552000000003,66.3,0.0,10.17,45.1,290.7,21.674715965997756,5,2018
2018-05-18,41.0,35.28,23.5,23.818232000000002,78.4,0.0,10.56,27.0,290.7,22.307588863056832,5,2018
2018-05-19,42.0,35.28,27.8,22.369826,73.8,0.0,12.89,26.1,300.3,26.01580591025993,5,2018
2018-05-20,42.0,35.56,23.2,42.486576,39.4,0.0,10.0,20.1,268.6,21.15925213999491,5,2018
2018-05-21,42.0,37.22,13.2,18.346476,64.3,0.0,4.22,28.1,292.5,13.004357034426134,5,2018
2018-05-22,44.0,37.61,14.6,16.576202000000002,98.9,0.0,5.5,16.5,316.2,13.919153290981843,5,2018
2018-05-23,44.0,38.39,14.5,16.576202000000002,80.0,0.0,5.17,8.9,314.4,13.040359116251285,5,2018
2018-05-24,42.0,38.06,14.1,20.599552000000003,8.3,0.0,4.39,10.9,326.8,12.572523765573557,5,2018
2018-05-25,43.0,36.72,15.4,7.563898,234.1,0.0,5.0,32.3,310.8,14.112767345519808,5,2018
2018-05-26,44.0,37.72,10.4,12.07005,321.0,0.0,0.22,6.0,333.5,9.518124523016514,5,2018
2018-05-27,43.17,37.39,10.2,18.346476,290.6,0.0,-0.83,0.0,339.2,8.978340954964938,5,2018
2018-05-28,44.0,37.44,12.0,20.599552000000003,321.0,0.0,1.89,7.1,333.2,10.897051103403856,5,2018
2018-05-29,44.0,38.39,14.5,19.473014,239.8,0.0,6.06,26.2,317.6,13.86973527128051,5,2018
2018-05-30,41.67,34.0,38.7,37.01482,355.2,0.157,16.56,54.5,278.5,35.390087397906456,5,2018
2018-05-31,41.0,34.72,35.0,12.07005,182.8,0.0,15.94,19.4,292.4,32.682802817545394,5,2018
2018-06-01,44.94,37.83,22.7,18.346476,298.7,0.0,10.61,1.3,319.2,19.46317225716972,6,2018
2018-06-02,44.06,36.89,27.0,27.680647999999998,341.1,0.0,11.33,4.6,307.3,21.488936584336,6,2018
2018-06-03,43.06,38.33,17.5,22.369826,289.5,0.0,8.28,2.7,316.1,16.19747418625108,6,2018
2018-06-04,44.0,38.5,18.8,18.346476,299.4,0.0,9.56,0.1,322.1,17.49703502779725,6,2018
2018-06-05,42.89,38.44,30.1,16.415267999999998,12.8,0.0,17.5,4.6,284.4,29.431666710563643,6,2018
2018-06-06,39.0,34.78,39.0,29.450922000000002,73.6,0.008,18.39,43.4,275.5,38.03570847773616,6,2018
2018-06-07,42.0,35.89,39.3,16.415267999999998,278.1,0.0,19.33,23.1,275.3,37.93488279882448,6,2018
2018-06-08,42.0,35.06,42.4,37.01482,318.3,0.0,20.17,42.5,258.9,41.83816703087884,6,2018
2018-06-09,38.0,30.94,63.5,27.680647999999998,341.9,0.252,22.56,71.7,250.0,61.06130158605527,6,2018
2018-06-10,37.0,30.94,59.7,97.526004,263.9,0.0,21.72,55.9,275.1,58.015455286156694,6,2018
2018-06-11,40.0,34.17,46.6,22.369826,309.2,0.008,20.22,48.7,270.2,44.0952603362984,6,2018
2018-06-12,41.06,35.61,42.4,26.232242,265.0,0.0,20.11,18.5,311.1,40.43500308172347,6,2018
2018-06-13,40.0,35.67,36.3,27.680647999999998,268.2,0.0,17.72,22.8,309.1,34.715605939861646,6,2018
2018-06-14,39.17,34.78,36.8,31.703998,266.0,0.0,17.33,0.1,312.3,35.58126330286589,6,2018
2018-06-15,39.0,34.44,37.6,27.680647999999998,255.1,0.0,17.67,0.0,309.4,37.046251255771004,6,2018
2018-06-16,39.0,34.56,38.1,26.875978,265.3,0.0,18.0,5.3,309.0,37.57221665482514,6,2018
2018-06-17,39.0,35.0,37.8,29.450922000000002,272.5,0.0,18.11,15.0,278.9,36.92015325684309,6,2018
2018-06-18,39.0,34.44,36.9,24.1401,305.8,0.0,17.17,45.6,265.3,35.89491586446682,6,2018
2018-06-19,40.0,33.61,40.3,18.346476,234.8,0.118,17.78,40.8,285.1,39.072220926453376,6,2018
2018-06-20,41.06,34.39,40.8,22.369826,280.0,0.0,17.78,45.8,272.5,37.40778632951803,6,2018
2018-06-21,42.0,36.06,34.1,18.346476,353.1,0.0,17.11,48.6,260.9,32.69408963858748,6,2018
2018-06-22,43.0,37.56,30.3,18.346476,293.0,0.0,16.28,36.7,276.0,28.57258909219722,6,2018
2018-06-23,42.0,36.61,34.6,18.346476,297.0,0.0,17.89,47.6,271.0,33.32241923512691,6,2018
2018-06-24,41.0,35.28,40.9,24.1401,279.1,0.0,19.67,69.3,204.7,40.071266886567116,6,2018
2018-06-25,39.0,32.94,49.5,24.1401,291.5,0.0,20.22,66.7,235.2,47.2390826887341,6,2018
2018-06-26,34.0,29.33,62.3,22.369826,301.8,0.031,21.17,87.9,110.5,61.525231155396995,6,2018
2018-06-27,32.0,27.94,80.1,21.404222,333.9,0.236,24.06,81.5,143.3,79.48281153137714,6,2018
2018-06-28,33.0,28.17,80.0,22.369826,71.0,0.039,24.22,85.1,117.4,79.1809767030176,6,2018
2018-06-29,32.0,28.06,84.1,20.277684,121.6,0.031,25.0,89.0,158.1,83.49491239314105,6,2018
2018-06-30,34.17,30.0,70.4,16.576202000000002,253.7,0.0,23.33,69.9,210.2,67.51334461238085,6,2018
2018-07-01,36.0,31.78,62.0,24.1401,266.8,0.0,23.28,46.0,238.3,60.80623923598563,7,2018
2018-07-02,37.0,32.56,55.1,24.1401,251.1,0.0,22.17,54.9,261.8,54.39432808074221,7,2018
2018-07-03,37.0,33.0,55.0,20.599552000000003,244.4,0.0,22.33,52.8,245.5,53.58255423330445,7,2018
2018-07-04,36.0,32.0,58.8,17.541806,245.4,0.0,22.61,57.4,228.5,57.66544842180106,7,2018
2018-07-05,37.0,32.61,56.7,20.599552000000003,278.8,0.0,22.39,40.6,266.2,54.972210443256486,7,2018
2018-07-06,38.17,33.28,50.3,16.576202000000002,283.4,0.0,21.44,45.3,272.8,49.95785957367336,7,2018
2018-07-07,40.0,34.56,45.1,18.346476,315.0,0.0,20.33,31.2,254.1,43.44253618576132,7,2018
2018-07-08,42.0,36.28,38.7,22.369826,315.9,0.0,19.22,33.8,265.8,36.876732707964905,7,2018
2018-07-09,41.0,36.78,39.3,20.599552000000003,329.6,0.031,20.33,41.9,260.4,38.43684271092684,7,2018
2018-07-10,41.0,34.06,52.4,22.369826,307.0,1.299,22.22,62.4,247.1,50.157511059110874,7,2018
2018-07-11,35.0,30.44,71.9,24.1401,306.4,0.197,24.56,74.6,233.3,70.88086921876187,7,2018
2018-07-12,34.0,28.78,80.1,22.369826,297.7,2.126,24.78,86.4,184.3,79.02820962820182,7,2018
2018-07-13,31.0,27.89,84.4,16.576202000000002,305.9,0.008,24.94,90.2,155.8,84.02564359944698,7,2018
2018-07-14,34.0,28.56,84.0,25.910374,33.8,0.016,25.39,87.8,133.2,83.00628323174448,7,2018
2018-07-15,30.0,28.33,86.4,18.346476,108.3,1.299,25.78,78.7,138.7,86.09359980065872,7,2018
2018-07-16,33.0,29.33,82.2,20.599552000000003,42.6,0.354,25.89,72.8,168.6,81.77720398119706,7,2018
2018-07-17,36.0,30.78,74.9,18.346476,46.1,0.315,25.39,68.8,209.8,73.04293418399092,7,2018
2018-07-18,36.0,30.83,73.1,18.346476,53.1,0.039,25.17,66.4,198.5,71.88745948916616,7,2018
2018-07-19,30.0,28.22,86.9,18.346476,5.7,0.118,25.78,85.6,102.0,86.64645774763623,7,2018
2018-07-20,31.0,28.72,85.4,14.805927999999998,311.3,1.378,25.94,92.0,121.6,84.96681614129258,7,2018
2018-07-21,32.0,28.17,91.0,14.805927999999998,291.2,0.512,26.39,96.8,111.4,90.09136509620483,7,2018
2018-07-22,29.0,27.28,89.9,14.805927999999998,302.3,0.012,25.44,88.4,69.0,89.70881131586094,7,2018
2018-07-23,30.72,27.78,86.7,29.450922000000002,328.6,1.417,25.33,89.1,124.4,86.5544031162506,7,2018
2018-07-24,31.33,27.67,89.3,16.576202000000002,316.6,4.095,25.67,87.6,121.0,88.88970834164269,7,2018
2018-07-25,31.0,27.89,87.0,13.035654,286.8,0.0,25.44,93.1,102.5,86.56459670419429,7,2018
2018-07-26,28.17,27.0,81.0,16.576202000000002,269.6,0.0,23.44,96.8,126.0,80.90324903071901,7,2018
2018-07-27,30.0,27.72,79.6,14.805927999999998,264.1,0.0,23.83,85.5,133.2,79.40515780803693,7,2018
2018-07-28,31.83,28.33,78.0,18.346476,257.5,0.0,24.0,64.6,207.2,77.41799967250107,7,2018
2018-07-29,33.0,29.22,73.9,18.346476,268.6,0.0,23.89,50.2,233.5,73.04011102663644,7,2018
2018-07-30,33.0,29.39,70.6,14.805927999999998,275.5,0.0,23.39,55.8,241.9,70.18081304401244,7,2018
2018-07-31,34.0,30.11,65.1,22.369826,271.6,0.0,22.67,45.7,248.6,64.46115723818511,7,2018
2018-08-01,33.0,29.83,64.4,18.346476,255.0,0.0,22.17,42.1,287.1,63.54582915667483,8,2018
2018-08-02,33.0,29.83,63.0,20.599552000000003,259.9,0.0,21.78,48.2,279.9,62.052130722827336,8,2018
2018-08-03,34.0,29.89,61.4,25.910374,255.7,0.0,21.5,51.6,246.4,60.7886474179564,8,2018
2018-08-04,32.17,29.5,61.5,22.369826,248.5,0.0,21.28,58.1,188.1,61.3370805983883,8,2018
2018-08-05,31.0,29.0,64.8,24.1401,247.9,0.0,21.61,78.4,123.3,64.42360592107642,8,2018
2018-08-06,31.33,28.89,66.9,14.805927999999998,239.5,0.0,22.06,89.2,143.0,66.64131199534415,8,2018
2018-08-07,32.0,28.33,73.4,20.599552000000003,266.1,0.0,23.06,89.7,139.2,73.15309842906075,8,2018
2018-08-08,31.0,28.5,76.5,13.035654,44.3,0.063,23.89,87.8,84.1,76.15163788534284,8,2018
2018-08-09,34.0,30.0,74.4,18.346476,62.3,0.0,24.72,76.3,200.7,73.39140705453782,8,2018
2018-08-10,34.0,30.56,74.5,23.174496,286.7,0.004,25.39,69.0,230.8,73.96754908205506,8,2018
2018-08-11,32.0,29.67,70.5,22.369826,272.3,0.0,23.61,62.6,204.9,69.97905371622092,8,2018
2018-08-12,31.17,28.94,68.9,22.369826,258.8,0.0,22.56,56.7,196.5,68.50093406781953,8,2018
2018-08-13,33.0,29.61,68.0,13.035654,252.5,0.0,22.83,52.7,193.1,66.98865860627662,8,2018
2018-08-14,34.0,29.17,77.2,14.805927999999998,222.2,0.354,24.44,68.7,194.2,75.70893495976901,8,2018
2018-08-15,34.5,28.94,75.0,24.1401,328.4,0.512,23.83,70.4,195.1,73.96545482314363,8,2018
2018-08-16,34.0,28.78,80.7,16.576202000000002,61.5,0.276,25.0,82.8,127.6,80.07250377164422,8,2018
2018-08-17,34.0,30.11,77.9,20.599552000000003,69.1,0.02,25.78,60.8,227.2,77.67791407114618,8,2018
2018-08-18,35.0,30.0,78.6,22.369826,80.8,0.63,25.61,64.4,188.9,77.38596645488187,8,2018
2018-08-19,33.0,27.61,86.2,27.680647999999998,306.7,0.984,25.0,86.4,140.1,85.71750104985213,8,2018
2018-08-20,32.0,28.06,87.6,14.805927999999998,301.6,0.016,25.78,90.6,116.5,87.45776949897402,8,2018
2018-08-21,33.33,29.33,82.4,11.104446000000001,41.4,0.012,25.83,71.8,164.0,81.48704422781002,8,2018
2018-08-22,31.06,28.5,84.5,16.576202000000002,306.4,0.984,25.61,77.5,139.7,84.39172206060478,8,2018
2018-08-23,28.06,26.67,86.8,16.576202000000002,281.1,1.339,24.22,95.7,74.8,86.45090642479468,8,2018
2018-08-24,30.0,27.56,81.4,16.576202000000002,263.2,0.0,24.0,84.0,125.6,80.97464021163529,8,2018
2018-08-25,31.0,27.61,77.1,18.024607999999997,271.0,0.004,23.11,70.5,162.3,76.52143783267834,8,2018
2018-08-26,32.0,28.56,73.1,16.576202000000002,284.2,0.0,23.11,56.6,207.5,72.400366891137,8,2018
2018-08-27,31.0,28.39,73.0,14.805927999999998,304.7,0.0,23.0,70.1,209.5,72.63411272047746,8,2018
2018-08-28,32.0,29.0,77.4,13.035654,339.9,0.079,24.56,81.4,134.7,77.00815738737987,8,2018
2018-08-29,31.0,27.33,89.6,16.576202000000002,25.2,0.709,25.39,91.5,127.9,89.18087470513102,8,2018
